"Lesotho","Gross Domestic Product (GDP) (current US$)",1992,8.3953118E8,"X",,1997,1.04153285E9,"X",,2002,7.48566622E8,"X",,2007,1.820820338E9,"X",,2012,2.678504924E9,"X",,2017,2.578713331E9,"X",,,,"",
"Lesotho","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,1.5499584245,"E",,1997,1.4453834275,"E",,2002,1.4493712773,"E",,2007,1.4493712773,"E",,2012,1.4493712773,"E",,2017,1.4493712773,"E",,,,"",
"Lesotho","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.5928744761,"I",,1997,0.259210236,"I",,2002,0.12574454,"I",,2007,0.12574454,"I",,2012,0.12574454,"I",,2017,0.12574454,"I",,,,"",
"Lesotho","SDG 6.4.2. Water Stress (%)",1992,2.7439802923,"E",,1997,2.5588451775,"E",,2002,2.5659050967,"E",,2007,2.5659050967,"E",,2012,2.5659050967,"E",,2017,2.5659050967,"E",,,,"",
"Lesotho","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,25.5030744188,"I",,2002,30.3839246039,"I",,2007,36.0110043622,"I",,2012,44.942913147,"I",,2017,49.2957320563,"I",,,,"",
"Lesotho","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.0139633456,"E",,2002,0.0162966531,"E",,2007,0.0135388333,"E",,2012,0.0205342742,"E",,2017,0.0158860489,"E",,,,"",
"Lesotho","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,17.6334273912,"E",,1997,18.9366584345,"E",,2002,24.0887981167,"E",,2007,27.6868647502,"E",,2012,27.3168949345,"E",,2017,33.2210552126,"E",,,,"",
"Lesotho","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,40.2130866294,"E",,1997,43.209581151,"E",,2002,42.4489004019,"E",,2007,51.1746624246,"E",,2012,71.1041833452,"E",,2017,74.7335796415,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Liberia","Total population (1000 inhab)",1992,2001.624,"X",,1997,2326.202,"X",,2002,3024.729,"X",,2007,3461.911,"X",,2012,4135.659,"X",,2017,4702.226,"X",,,,"",
"Liberia","Gross Domestic Product (GDP) (current US$)",1992,3.4606723E8,"X",,1997,4.18607741E8,"X",,2002,6.86682868E8,"X",,2007,9.49E8,"X",,2012,1.734E9,"X",,2017,2.145368675E9,"X",,,,"",
"Liberia","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,0.0561671088,"I",,1997,0.0562997347,"I",,2002,0.0589827586,"E",,2007,0.062887931,"E",,2012,0.062887931,"E",,2017,0.062887931,"E",,,,"",
"Liberia","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.0227287798,"I",,1997,0.01183687,"I",,2002,0.0053017241,"I",,2007,0.0053017241,"I",,2012,0.0053017241,"I",,2017,0.0053017241,"I",,,,"",
"Liberia","SDG 6.4.2. Water Stress (%)",1992,0.23606466,"E",,1997,0.2366220736,"E",,2002,0.2478985507,"E",,2007,0.2643115942,"E",,2012,0.2643115942,"E",,2017,0.2643115942,"E",,,,"",
"Liberia","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,1.5163079554,"E",,1997,1.0426281931,"E",,2002,1.8204251438,"E",,2007,2.1082090923,"E",,2012,3.0496116988,"E",,2017,4.1369839358,"E",,,,"",
"Liberia","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.0013080852,"E",,1997,0.0039061379,"E",,2002,0.0186530519,"E",,2007,0.0155221108,"E",,2012,0.0207866044,"E",,2017,0.0341432912,"E",,,,"",
"Liberia","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,1.9867534622,"E",,1997,0.235305164,"E",,2002,1.4335941777,"E",,2007,1.9517726755,"E",,2012,3.1762175386,"E",,2017,3.2601326885,"E",,,,"",
"Liberia","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,2.8732662979,"E",,1997,2.0158318769,"E",,2002,2.3746929902,"E",,2007,2.533318251,"E",,2012,3.4298336042,"E",,2017,5.3500611992,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Libya","Total population (1000 inhab)",1992,4650.885,"X",,1997,5118.007,"X",,2002,5531.089,"X",,2007,5974.787,"X",,2012,6285.748,"X",,2017,6580.724,"X",,,,"",
"Libya","Gross Domestic Product (GDP) (current US$)",1992,3.6447724815E10,"X",,1997,3.3193980353E10,"X",,2002,2.1912650459E10,"X",,2007,6.2668056574E10,"X",,2012,1.01165620774E11,"X",,2017,2.512026205E10,"X",,,,"",
"Libya","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,668.5714285714,"I",,1997,637.5485714286,"I",,2002,648.4857142857,"E",,2007,732.0918367347,"E",,2012,817.1428571429,"E",,2017,817.1428571429,"I",,,,"",
"Libya","Agricultural water withdrawal as % of total renewable water resources (%)",1992,591.4285714286,"I",,1997,541.6857142857,"I",,2002,537.706518724,"E",,2007,609.5779671092,"E",,2012,692.8571428571,"E",,2017,692.8571428571,"I",,,,"",
"Libya","SDG 6.4.2. Water Stress (%)",1992,668.5714285714,"I",,1997,637.5485714286,"I",,2002,648.4857142857,"E",,2007,732.0918367347,"E",,2012,817.1428571429,"E",,2017,817.1428571429,"I",,,,"",
"Libya","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,20.0117300611,"I",,1997,21.024695797,"I",,2002,21.2367122114,"I",,2007,28.4663955331,"I",,2012,23.1531088193,"I",,2017,3.7931078666,"I",,,,"",
"Libya","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.4276505909,"E",,1997,0.5180697167,"E",,2002,0.4264553599,"E",,2007,0.2908600823,"E",,2012,0.0998066203,"E",,2017,0.0163673168,"E",,,,"",
"Libya","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,427.5240641893,"E",,1997,330.281141213,"E",,2002,415.083684447,"E",,2007,595.0711054182,"E",,2012,318.5276543152,"E",,2017,52.186212177,"E",,,,"",
"Libya","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,122.0766544694,"E",,1997,96.4761965974,"E",,2002,58.2795978193,"E",,2007,49.8590009101,"E",,2012,64.7297415711,"E",,2017,10.6032828089,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Liechtenstein","Total population (1000 inhab)",1992,29.553,"X",,1997,31.83,"X",,2002,33.879,"X",,2007,35.217,"X",,2012,36.615,"X",,2017,37.8,"X",,,,"",
"Liechtenstein","Gross Domestic Product (GDP) (current US$)",1992,2.03311606E9,"X",,1997,2.563442673E9,"X",,2002,2.973606261E9,"X",,2007,5.089173411E9,"X",,2012,6.034435862E9,"X",,2017,6.552914195E9,"X",,,,"",
"Liechtenstein","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","SDG 6.4.2. Water Stress (%)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Liechtenstein","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,2017,441.8708319005,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Lithuania","Total population (1000 inhab)",1992,3688.106,"X",,1997,3579.91,"X",,2002,3444.763,"X",,2007,3258.98,"X",,2012,3045.561,"X",,2017,2845.414,"X",,,,"",
"Lithuania","Gross Domestic Product (GDP) (current US$)",1992,8.041460758E9,"X",,1997,1.0120448562E10,"X",,2002,1.4275397614E10,"X",,2007,3.9731586347E10,"X",,2012,4.2842537129E10,"X",,2017,4.7750908128E10,"X",,,,"",
"Lithuania","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,1997,15.5468221574,"E",,2002,10.5704631083,"E",,2007,9.2408163265,"E",,2012,2.1910204082,"I",,2017,1.0571428571,"E",,,,"",
"Lithuania","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,0.052244898,"I",,2002,0.28,"I",,2007,0.333877551,"E",,2012,0.2606122449,"I",,2017,0.2404081633,"E",,,,"",
"Lithuania","SDG 6.4.2. Water Stress (%)",,,"",,1997,27.4619425276,"E",,2002,18.6716904221,"E",,2007,16.322999279,"E",,2012,3.870223504,"E",,2017,1.8673395818,"E",,,,"",
"Lithuania","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,14.7417284944,"I",,2012,46.7116066173,"I",,2017,147.5173016098,"I",,,,"",
"Lithuania","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,2007,0.0156681054,"E",,2012,0.0280800539,"E",,2017,0.0335428226,"E",,,,"",
"Lithuania","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,1.3007339752,"E",,2002,2.4326754532,"E",,2007,7.0560829281,"E",,2012,17.4488903619,"E",,2017,147.6332648298,"E",,,,"",
"Lithuania","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",,,"",,1997,58.0706727042,"E",,2002,95.3261921561,"E",,2007,172.2235260867,"E",,2012,225.1093115628,"E",,2017,214.0718319483,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Luxembourg","Total population (1000 inhab)",1992,425.3,"X",,1997,432.8,"X",,2002,443.726,"X",,2007,474.915,"X",,2012,530.857,"X",,2017,591.91,"X",,,,"",
"Luxembourg","Gross Domestic Product (GDP) (current US$)",1992,1.6066440483E10,"X",,1997,1.9731654627E10,"X",,2002,2.3617403075E10,"X",,2007,5.0885522574E10,"X",,2012,5.6677961787E10,"X",,2017,6.4181944723E10,"X",,,,"",
"Luxembourg","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,1.7142857143,"I",,1997,1.6828571429,"I",,2002,1.6188571429,"I",,2007,1.4217142857,"I",,2012,1.2742857143,"E",,2017,1.3028571429,"E",,,,"",
"Luxembourg","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,0.0057142857,"I",,2002,0.0049350649,"I",,2007,0.0036363636,"I",,2012,0.0057142857,"E",,2017,0.0114285714,"E",,,,"",
"Luxembourg","SDG 6.4.2. Water Stress (%)",1992,4.9751243781,"E",,1997,4.8839137645,"E",,2002,4.6981757877,"E",,2007,4.1260364842,"E",,2012,3.6981757877,"E",,2017,3.7810945274,"E",,,,"",
"Luxembourg","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,2017,1221.0610259114,"I",,,,"",
"Luxembourg","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,2017,0.0,"E",,,,"",
"Luxembourg","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,353.816746053,"E",,2002,528.9254290586,"E",,2007,1137.7398688123,"E",,2012,1307.1468558305,"E",,2017,3874.8775507516,"E",,,,"",
"Luxembourg","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,347.9698855211,"E",,1997,510.7897049897,"E",,2002,676.1630947268,"E",,2007,877.8217221651,"E",,2012,1002.510675113,"E",,2017,1134.875658265,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Madagascar","Total population (1000 inhab)",1992,12301.336,"X",,1997,14347.854,"X",,2002,16765.117,"X",,2007,19433.53,"X",,2012,22346.645,"X",,2017,25570.512,"X",,,,"",
"Madagascar","Gross Domestic Product (GDP) (current US$)",1992,3.511106556E9,"X",,1997,4.116180192E9,"X",,2002,5.10491287E9,"X",,2007,8.524620891E9,"X",,2012,1.1578975064E10,"X",,2017,1.3176313594E10,"X",,,,"",
"Madagascar","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,4.402462908,"I",,1997,4.1304488131,"I",,2002,3.9776735905,"I",,2007,4.0228189911,"E",,2012,4.0228189911,"E",,2017,4.0228189911,"E",,,,"",
"Madagascar","Agricultural water withdrawal as % of total renewable water resources (%)",1992,4.3234421365,"I",,1997,4.0322700297,"I",,2002,3.8575667656,"I",,2007,3.8575667656,"I",,2012,3.8575667656,"I",,2017,3.8575667656,"I",,,,"",
"Madagascar","SDG 6.4.2. Water Stress (%)",1992,12.4153138075,"E",,1997,11.6482112971,"E",,2002,11.2173723849,"E",,2007,11.3446861925,"E",,2012,11.3446861925,"E",,2017,11.3446861925,"E",,,,"",
"Madagascar","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,0.4035454218,"I",,2007,0.5641497135,"I",,2012,0.6203218105,"I",,2017,0.7432732849,"I",,,,"",
"Madagascar","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,2002,0.0760585138,"E",,2007,0.0925640709,"E",,2012,0.1018116245,"E",,2017,0.1051914219,"E",,,,"",
"Madagascar","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,11.5235181502,"E",,1997,7.1642660038,"E",,2002,6.5588255808,"E",,2007,10.6470735223,"E",,2012,10.4238247356,"E",,2017,14.5354887512,"E",,,,"",
"Madagascar","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,14.0384202508,"E",,1997,14.839814875,"E",,2002,13.3113439612,"E",,2007,11.9519674085,"E",,2012,13.6670187577,"E",,2017,16.0903733749,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Malawi","Total population (1000 inhab)",1992,9685.973,"X",,1997,10264.906,"X",,2002,11713.664,"X",,2007,13341.806,"X",,2012,15396.015,"X",,2017,17670.196,"X",,,,"",
"Malawi","Gross Domestic Product (GDP) (current US$)",1992,3.285104233E9,"X",,1997,3.140905232E9,"X",,2002,3.495601873E9,"X",,2007,4.43293747E9,"X",,2012,5.721434507E9,"X",,2017,6.347717479E9,"X",,,,"",
"Malawi","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",,,"",,1997,6.2854456019,"E",,2002,7.7431712963,"E",,2007,7.8518518519,"I",,2012,7.8518518519,"I",,2017,7.8518518519,"I",,,,"",
"Malawi","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,5.4564525463,"I",,2002,6.7476851852,"E",,2007,6.7476851852,"I",,2012,6.7476851852,"I",,2017,6.7476851852,"I",,,,"",
"Malawi","SDG 6.4.2. Water Stress (%)",,,"",,1997,14.0127080377,"E",,2002,17.2625467682,"E",,2007,17.5048380854,"E",,2012,17.5048380854,"E",,2017,17.5048380854,"E",,,,"",
"Malawi","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,1.840176785,"I",,2002,1.3733556644,"I",,2007,1.9795659949,"I",,2012,2.4638146076,"I",,2017,3.1015137279,"I",,,,"",
"Malawi","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.025775655,"E",,2002,0.0283841686,"E",,2007,0.0252596997,"E",,2012,0.0299957657,"E",,2017,0.0349479925,"E",,,,"",
"Malawi","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,24.509033737,"E",,1997,15.8518260915,"E",,2002,11.7595244166,"E",,2007,15.1036635327,"E",,2012,15.6725827138,"E",,2017,18.6501543033,"E",,,,"",
"Malawi","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,8.2485176719,"E",,1997,13.0893349664,"E",,2002,10.0665632949,"E",,2007,13.5288440358,"E",,2012,17.8920083953,"E",,2017,22.9054654543,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Malaysia","Total population (1000 inhab)",1992,19002.656,"X",,1997,21562.793,"X",,2002,24208.391,"X",,2007,26720.37,"X",,2012,29068.189,"X",,2017,31104.646,"X",,,,"",
"Malaysia","Gross Domestic Product (GDP) (current US$)",1992,5.915167852E10,"X",,1997,1.00169143588E11,"X",,2002,1.00845526316E11,"X",,2007,1.93549547955E11,"X",,2012,3.1444306122E11,"X",,2017,3.18955204603E11,"X",,,,"",
"Malaysia","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,1.4909367816,"E",,1997,0.9522504537,"I",,2002,0.9859165154,"I",,2007,1.0195825771,"I",,2012,1.0532486388,"I",,2017,1.1563793103,"E",,,,"",
"Malaysia","Agricultural water withdrawal as % of total renewable water resources (%)",1992,1.0979885057,"I",,1997,0.4318965517,"I",,2002,0.4318965517,"I",,2007,0.4318965517,"I",,2012,0.4318965517,"I",,2017,0.4318965517,"I",,,,"",
"Malaysia","SDG 6.4.2. Water Stress (%)",1992,4.4345811966,"E",,1997,2.8323346829,"E",,2002,2.9324696356,"E",,2007,3.0326045884,"E",,2012,3.1327395412,"E",,2017,3.4394871795,"E",,,,"",
"Malaysia","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,23.7298684813,"I",,2002,27.1239835205,"I",,2007,34.4651997493,"I",,2012,42.5626793127,"I",,2017,55.0288788901,"I",,,,"",
"Malaysia","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,0.6612029468,"E",,2002,0.6000140136,"E",,2007,0.8818785176,"E",,2012,0.9668329214,"E",,2017,0.997881077,"E",,,,"",
"Malaysia","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,27.6156244749,"E",,1997,35.3118644984,"E",,2002,40.1937456292,"E",,2007,53.9630822168,"E",,2012,59.0273562548,"E",,2017,72.1119208604,"E",,,,"",
"Malaysia","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,41.4504733112,"E",,1997,52.627746052,"E",,2002,60.6523471529,"E",,2007,73.3103521758,"E",,2012,100.0731564721,"E",,2017,134.9948830993,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Maldives","Total population (1000 inhab)",1992,236.265,"X",,1997,263.842,"X",,2002,294.186,"X",,2007,335.169,"X",,2012,397.237,"X",,2017,496.402,"X",,,,"",
"Maldives","Gross Domestic Product (GDP) (current US$)",1992,3.71832352E8,"X",,1997,7.21416106E8,"X",,2002,9.13325489E8,"X",,2007,1.86838346E9,"X",,2012,2.886163937E9,"X",,2017,4.735999662E9,"X",,,,"",
"Maldives","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,12.3650793651,"I",,1997,16.4423076923,"E",,2002,16.9166666667,"E",,2007,15.4603174603,"I",,2012,15.6666666667,"I",,2017,15.6666666667,"I",,,,"",
"Maldives","Agricultural water withdrawal as % of total renewable water resources (%)",1992,0.0,"I",,1997,0.0,"I",,2002,0.0,"I",,2007,0.0,"I",,2012,0.0,"I",,2017,0.0,"I",,,,"",
"Maldives","SDG 6.4.2. Water Stress (%)",1992,12.3650793651,"I",,1997,16.4423076923,"E",,2002,16.9166666667,"E",,2007,15.4603174603,"I",,2012,15.6666666667,"I",,2017,15.6666666667,"I",,,,"",
"Maldives","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Maldives","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,,,"",,,,"",,,,"",,,,"",,,,"",,,,"",
"Maldives","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,632.127482629,"E",,1997,728.4811446811,"E",,2002,900.3449497784,"E",,2007,717.6304842766,"E",,2012,935.5569998317,"E",,2017,1497.5959859748,"E",,,,"",
"Maldives","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,212.9706917496,"E",,1997,224.7310007926,"E",,2002,249.9049203852,"E",,2007,381.3502127674,"E",,2012,478.0638083477,"E",,2017,591.3703817607,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Mali","Total population (1000 inhab)",1992,8850.334,"X",,1997,10094.368,"X",,2002,11616.887,"X",,2007,13651.464,"X",,2012,15979.496,"X",,2017,18512.43,"X",,,,"",
"Mali","Gross Domestic Product (GDP) (current US$)",1992,3.095266279E9,"X",,1997,2.871846026E9,"X",,2002,3.889758004E9,"X",,2007,8.145694928E9,"X",,2012,1.2442747022E10,"X",,2017,1.5375720393E10,"X",,,,"",
"Mali","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,2.2625730994,"E",,1997,3.3798684211,"E",,2002,4.2527192982,"E",,2007,4.3216666667,"I",,2012,4.3216666667,"I",,2017,4.3216666667,"I",,,,"",
"Mali","Agricultural water withdrawal as % of total renewable water resources (%)",1992,2.2130555556,"I",,1997,3.315,"I",,2002,4.1725,"I",,2007,4.2291666667,"I",,2012,4.2291666667,"I",,2017,4.2291666667,"I",,,,"",
"Mali","SDG 6.4.2. Water Stress (%)",1992,4.1899501841,"E",,1997,6.2590155945,"E",,2002,7.8754061079,"E",,2007,8.0030864198,"E",,2012,8.0030864198,"E",,2017,8.0030864198,"E",,,,"",
"Mali","SDG 6.4.1. Water Use Efficiency (US$/m3)",1992,0.3181530981,"E",,1997,0.4251588188,"E",,2002,0.5438609101,"E",,2007,0.7935785885,"E",,2012,1.1671367423,"E",,2017,1.721866725,"E",,,,"",
"Mali","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",1992,0.027641639,"E",,1997,0.0131016657,"E",,2002,0.0124658227,"E",,2007,0.0153348603,"E",,2012,0.0281368602,"E",,2017,0.043689701,"E",,,,"",
"Mali","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",1992,18.2004677534,"E",,1997,57.4610125496,"E",,2002,163.0047115938,"E",,2007,387.1184021615,"E",,2012,533.3158184786,"E",,2017,695.7732313277,"E",,,,"",
"Mali","SDG 6.4.1. Services Water Use Efficiency (US$/m3)",1992,12.142852328,"E",,1997,16.9340331743,"E",,2002,19.0539310611,"E",,2007,23.2635564044,"E",,2012,35.2963860406,"E",,2017,55.3718007274,"E",,,,"",

"",,,"1988-1992",,,,"1993-1997",,,,"1998-2002",,,,"2003-2007",,,,"2008-2012",,,,"2013-2017",,,,"2018-2022",,
"Malta","Total population (1000 inhab)",1992,367.891,"X",,1997,383.76,"X",,2002,398.718,"X",,2007,407.852,"X",,2012,421.809,"X",,2017,437.933,"X",,,,"",
"Malta","Gross Domestic Product (GDP) (current US$)",1992,3.125571535E9,"X",,1997,3.776280703E9,"X",,2002,4.467144087E9,"X",,2007,7.930359349E9,"X",,2012,9.212076249E9,"X",,2017,1.2780422054E10,"X",,,,"",
"Malta","MDG 7.5. Freshwater withdrawal as % of total renewable water resources (%)",1992,48.2772277228,"I",,1997,52.1923620934,"I",,2002,67.3267326733,"E",,2007,72.8712871287,"E",,2012,79.4059405941,"E",,2017,85.1485148515,"E",,,,"",
"Malta","Agricultural water withdrawal as % of total renewable water resources (%)",,,"",,1997,22.5082508251,"I",,2002,37.4257425743,"E",,2007,40.198019802,"E",,2012,47.7227722772,"E",,2017,50.297029703,"E",,,,"",
"Malta","SDG 6.4.2. Water Stress (%)",1992,48.2772277228,"I",,1997,52.1923620934,"I",,2002,67.3267326733,"E",,2007,72.8712871287,"E",,2012,79.4059405941,"E",,2017,85.1485148515,"E",,,,"",
"Malta","SDG 6.4.1. Water Use Efficiency (US$/m3)",,,"",,1997,87.5969349957,"I",,2002,110.7382424398,"I",,2007,142.3746281842,"I",,2012,186.4756899506,"I",,2017,164.7435093469,"I",,,,"",
"Malta","SDG 6.4.1. Irrigated Agriculture Water Use Efficiency (US$/m3)",,,"",,1997,4.1739621883,"E",,2002,3.0010257569,"E",,2007,2.9092585262,"E",,2012,1.8792067135,"E",,2017,1.4981863651,"E",,,,"",
"Malta","SDG 6.4.1. Industrial Water Use Efficiency (US$/m3)",,,"",,1997,6404.628160456,"E",,2002,2369.7118439321,"E",,2007,1311.3892783305,"E",,2012,1269.8665381096,"E",,2017,1257.9091653553,"E",,,,"",
